AsAhKsKh	AsAhKsKd	AsAhKsKc	AsAdKsKh
JsJd3s3c	JsJc3s3d	JsJc3s3c	JsJh3h3d
JsJh3h3c	JsJd3h3d	JsJc3h3c	JsJd3d3c
JsJc3d3c	JhJd3s3h	JhJc3s3h	JhJd3s3d
JhJc3s3c	JdJc3s3d	JdJc3s3c	JhJd3h3d
JhJd3h3c	JhJc3h3d	JhJc3h3c	JhJd3d3c
JhJc3d3c	JdJc3h3d	JdJc3h3c	JdJc3d3c
JsJh2s2h	JsJh2s2d	JsJh2s2c	JsJd2s2h
JsJc2s2h	JsJd2s2d	JsJd2s2c	JsJc2s2d
JsJc2s2c	JsJh2h2d	JsJh2h2c	JsJd2h2d
JsJc2h2c	JsJd2d2c	JsJc2d2c	JhJd2s2h
JhJc2s2h	JhJd2s2d	JhJc2s2c	JdJc2s2d
JdJc2s2c	JhJd2h2d	JhJd2h2c	JhJc2h2d
JhJc2h2c	JhJd2d2c	JhJc2d2c	JdJc2h2d
JdJc2h2c	JdJc2d2c	JsTsTh9h	JsTsTh9d
JsTsTh9c	JsTsTd9h	JsTsTc9h	JsTsTd9d
JsTsTd9c	JsTsTc9d	JsTsTc9c	JsThTd9s
JsThTc9s	JsTdTc9s	JsThTd9h	JsThTc9h
JsThTd9d	JsThTc9c	JsTdTc9d	JsTdTc9c
JhTsTh9s	JhTsTd9s	JhTsTc9s	JdTsTh9s
JcTsTh9s	JdTsTd9s	JdTsTc9s	JcTsTd9s
JcTsTc9s	JhTsTh9d	JhTsTh9c	JhTsTd9h
JhTsTc9h	JhTsTd9d	JhTsTc9c	JdTsTh9h
JcTsTh9h	JdTsTh9d	JcTsTh9c	JdTsTd9h
JcTsTc9h	JdTsTd9c	JdTsTc9d	JdTsTc9c
JcTsTd9d	JcTsTd9c	JcTsTc9d	JhThTd9s
JhThTc9s	JdThTd9s	JcThTc9s	JdTdTc9s
JcTdTc9s	JhThTd9d	JhThTd9c	JhThTc9d
JhThTc9c	JhTdTc9h	JhTdTc9d	JhTdTc9c
JdThTd9h	JdThTc9h	JcThTd9h	JcThTc9h
JdThTd9c	JdThTc9d	JdThTc9c	JcThTd9d
JcThTd9c	JcThTc9d	JdTdTc9h	JcTdTc9h
JdTdTc9c	JcTdTc9d	JsTsTh8h	JsTsTh8d
JsTsTh8c	JsTsTd8h	JsTsTc8h	JsTsTd8d
JsTsTd8c	JsTsTc8d	JsTsTc8c	JsThTd8h
JsThTc8h	JsThTd8d	JsThTc8c	JsTdTc8d
JsTdTc8c	JhTsTh8s	JhTsTd8s	JhTsTc8s
JdTsTh8s	JcTsTh8s	JdTsTd8s	JdTsTc8s
JcTsTd8s	JcTsTc8s	JhTsTh8d	JhTsTh8c
JhTsTd8d	JhTsTc8c	JdTsTh8h	JcTsTh8h
JdTsTd8h	JcTsTc8h	JdTsTd8c	JdTsTc8c
JcTsTd8d	JcTsTc8d	JhThTd8s	JhThTc8s
JdThTd8s	JcThTc8s	JdTdTc8s	JcTdTc8s
JhThTd8d	JhThTd8c	JhThTc8d	JhThTc8c
JhTdTc8d	JhTdTc8c	JdThTd8h	JdThTc8h
JcThTd8h	JcThTc8h	JdThTd8c	JdThTc8c
JcThTd8d	JcThTc8d	JdTdTc8h	JcTdTc8h
JdTdTc8c	JcTdTc8d	JsTs9h9d	JsTs9h9c
JsTs9d9c	JsTh9s9h	JsTh9s9d	JsTh9s9c
JsTd9s9h	JsTc9s9h	JsTd9s9d	JsTd9s9c
JsTc9s9d	JsTc9s9c	JsTh9h9d	JsTh9h9c
JsTd9h9d	JsTc9h9c	JsTd9d9c	JsTc9d9c
JhTs9s9h	JhTs9s9d	JhTs9s9c	JdTs9s9h
JcTs9s9h	JdTs9s9d	JdTs9s9c	JcTs9s9d
JcTs9s9c	JhTs9h9d	JhTs9h9c	JdTs9h9d
JcTs9h9c	JdTs9d9c	JcTs9d9c	JhTh9s9d
JhTh9s9c	JhTd9s9h	JhTc9s9h	JhTd9s9d
JhTc9s9c	JdTh9s9h	JcTh9s9h	JdTh9s9d
JcTh9s9c	JdTd9s9h	JcTc9s9h	JdTd9s9c
JdTc9s9d	JdTc9s9c	JcTd9s9d	JcTd9s9c
JcTc9s9d	JhTh9d9c	JhTd9h9d	JhTd9h9c
JhTc9h9d	JhTc9h9c	JhTd9d9c	JhTc9d9c
JdTh9h9d	JdTh9h9c	JcTh9h9d	JcTh9h9c
JdTh9d9c	JcTh9d9c	JdTd9h9c	JdTc9h9d
JdTc9h9c	JcTd9h9d	JcTd9h9c	JcTc9h9d
JdTc9d9c	JcTd9d9c	JsTs9s8s	JsTs9s8h
JsTs9s8d	JsTs9s8c	JsTs9h8s	JsTs9d8s
JsTs9c8s	JsTs9h8h	JsTs9h8d	JsTs9h8c
JsTs9d8h	JsTs9c8h	JsTs9d8d	JsTs9d8c
JsTs9c8d	JsTs9c8c	JsTh9s8s	JsTd9s8s
JsTc9s8s	JsTh9s8h	JsTh9s8d	JsTh9s8c
JsTd9s8h	JsTc9s8h	JsTd9s8d	JsTd9s8c
JsTc9s8d	JsTc9s8c	JsTh9h8s	JsTh9d8s
JsTh9c8s	JsTd9h8s	JsTc9h8s	JsTd9d8s
JsTd9c8s	JsTc9d8s	JsTc9c8s	JsTh9h8h
JsTh9h8d	JsTh9h8c	JsTh9d8h	JsTh9c8h
JsTh9d8d	JsTh9d8c	JsTh9c8d	JsTh9c8c
JsTd9h8h	JsTc9h8h	JsTd9h8d	JsTd9h8c
JsTc9h8d	JsTc9h8c	JsTd9d8h	JsTd9c8h
JsTc9d8h	JsTc9c8h	JsTd9d8d	JsTd9d8c
JsTd9c8d	JsTd9c8c	JsTc9d8d	JsTc9d8c
JsTc9c8d	JsTc9c8c	JhTs9s8s	JdTs9s8s
JcTs9s8s	JhTs9s8h	JhTs9s8d	JhTs9s8c
JdTs9s8h	JcTs9s8h	JdTs9s8d	JdTs9s8c
JcTs9s8d	JcTs9s8c	JhTs9h8s	JhTs9d8s
JhTs9c8s	JdTs9h8s	JcTs9h8s	JdTs9d8s
JdTs9c8s	JcTs9d8s	JcTs9c8s	JhTs9h8h
JhTs9h8d	JhTs9h8c	JhTs9d8h	JhTs9c8h
JhTs9d8d	JhTs9d8c	JhTs9c8d	JhTs9c8c
JdTs9h8h	JcTs9h8h	JdTs9h8d	JdTs9h8c
JcTs9h8d	JcTs9h8c	JdTs9d8h	JdTs9c8h
JcTs9d8h	JcTs9c8h	JdTs9d8d	JdTs9d8c
JdTs9c8d	JdTs9c8c	JcTs9d8d	JcTs9d8c
JcTs9c8d	JcTs9c8c	JhTh9s8s	JhTd9s8s
JhTc9s8s	JdTh9s8s	JcTh9s8s	JdTd9s8s
JdTc9s8s	JcTd9s8s	JcTc9s8s	JhTh9s8h
JhTh9s8d	JhTh9s8c	JhTd9s8h	JhTc9s8h
JhTd9s8d	JhTd9s8c	JhTc9s8d	JhTc9s8c
JdTh9s8h	JcTh9s8h	JdTh9s8d	JdTh9s8c
JcTh9s8d	JcTh9s8c	JdTd9s8h	JdTc9s8h
JcTd9s8h	JcTc9s8h	JdTd9s8d	JdTd9s8c
JdTc9s8d	JdTc9s8c	JcTd9s8d	JcTd9s8c
JcTc9s8d	JcTc9s8c	JhTh9h8s	JhTh9d8s
JhTh9c8s	JhTd9h8s	JhTc9h8s	JhTd9d8s
JhTd9c8s	JhTc9d8s	JhTc9c8s	JdTh9h8s
JcTh9h8s	JdTh9d8s	JdTh9c8s	JcTh9d8s
JcTh9c8s	JdTd9h8s	JdTc9h8s	JcTd9h8s
JcTc9h8s	JdTd9d8s	JdTd9c8s	JdTc9d8s
JdTc9c8s	JcTd9d8s	JcTd9c8s	JcTc9d8s
JcTc9c8s	JhTh9h8h	JhTh9h8d	JhTh9h8c
JhTh9d8h	JhTh9c8h	JhTh9d8d	JhTh9d8c
JhTh9c8d	JhTh9c8c	JhTd9h8h	JhTc9h8h
JhTd9h8d	JhTd9h8c	JhTc9h8d	JhTc9h8c
JhTd9d8h	JhTd9c8h	JhTc9d8h	JhTc9c8h
JhTd9d8d	JhTd9d8c	JhTd9c8d	JhTd9c8c
JhTc9d8d	JhTc9d8c	JhTc9c8d	JhTc9c8c
JdTh9h8h	JcTh9h8h	JdTh9h8d	JdTh9h8c
JcTh9h8d	JcTh9h8c	JdTh9d8h	JdTh9c8h
JcTh9d8h	JcTh9c8h	JdTh9d8d	JdTh9d8c
JdTh9c8d	JdTh9c8c	JcTh9d8d	JcTh9d8c
JcTh9c8d	JcTh9c8c	JdTd9h8h	JdTc9h8h
JcTd9h8h	JcTc9h8h	JdTd9h8d	JdTd9h8c
JdTc9h8d	JdTc9h8c	JcTd9h8d	JcTd9h8c
JcTc9h8d	JcTc9h8c	JdTd9d8h	JdTd9c8h
JdTc9d8h	JdTc9c8h	JcTd9d8h	JcTd9c8h
JcTc9d8h	JcTc9c8h	JdTd9d8d	JdTd9d8c
JdTd9c8d	JdTd9c8c	JdTc9d8d	JdTc9d8c
JdTc9c8d	JdTc9c8c	JcTd9d8d	JcTd9d8c
JcTd9c8d	JcTd9c8c	JcTc9d8d	JcTc9d8c
JcTc9c8d	JcTc9c8c	JsTs9s7h	JsTs9s7d
JsTs9s7c	JsTs9h7s	JsTs9d7s	JsTs9c7s
JsTs9h7h	JsTs9h7d	JsTs9h7c	JsTs9d7h
JsTs9c7h	JsTs9d7d	JsTs9d7c	JsTs9c7d
JsTs9c7c	JsTh9s7s	JsTd9s7s	JsTc9s7s
JsTh9s7h	JsTh9s7d	JsTh9s7c	JsTd9s7h
JsTc9s7h	JsTd9s7d	JsTd9s7c	JsTc9s7d
JsTc9s7c	JsTh9h7s	JsTh9d7s	JsTh9c7s
JsTd9h7s	JsTc9h7s	JsTd9d7s	JsTd9c7s
JsTc9d7s	JsTc9c7s	JsTh9h7h	JsTh9h7d
JsTh9h7c	JsTh9d7h	JsTh9c7h	JsTh9d7d
JsTh9c7c	JsTd9h7h	JsTc9h7h	JsTd9h7d
JsTc9h7c	JsTd9d7h	JsTc9c7h	JsTd9d7d
JsTd9d7c	JsTd9c7d	JsTd9c7c	JsTc9d7d
JsTc9d7c	JsTc9c7d	JsTc9c7c	JhTs9s7s
JdTs9s7s	JcTs9s7s	JhTs9s7h	JhTs9s7d
JhTs9s7c	JdTs9s7h	JcTs9s7h	JdTs9s7d
JdTs9s7c	JcTs9s7d	JcTs9s7c	JhTs9h7s
JhTs9d7s	JhTs9c7s	JdTs9h7s	JcTs9h7s
JdTs9d7s	JdTs9c7s	JcTs9d7s	JcTs9c7s
JhTs9h7h	JhTs9h7d	JhTs9h7c	JhTs9d7h
JhTs9c7h	JhTs9d7d	JhTs9c7c	JdTs9h7h
JcTs9h7h	JdTs9h7d	JcTs9h7c	JdTs9d7h
JcTs9c7h	JdTs9d7d	JdTs9d7c	JdTs9c7d
JdTs9c7c	JcTs9d7d	JcTs9d7c	JcTs9c7d
JcTs9c7c	JhTh9s7s	JhTd9s7s	JhTc9s7s
JdTh9s7s	JcTh9s7s	JdTd9s7s	JdTc9s7s
JcTd9s7s	JcTc9s7s	JhTh9s7h	JhTh9s7d
JhTh9s7c	JhTd9s7h	JhTc9s7h	JhTd9s7d
JhTc9s7c	JdTh9s7h	JcTh9s7h	JdTh9s7d
JcTh9s7c	JdTd9s7h	JcTc9s7h	JdTd9s7d
JdTd9s7c	JdTc9s7d	JdTc9s7c	JcTd9s7d
JcTd9s7c	JcTc9s7d	JcTc9s7c	JhTh9h7s
JhTh9d7s	JhTh9c7s	JhTd9h7s	JhTc9h7s
JhTd9d7s	JhTc9c7s	JdTh9h7s	JcTh9h7s
JdTh9d7s	JcTh9c7s	JdTd9h7s	JcTc9h7s
JdTd9d7s	JdTd9c7s	JdTc9d7s	JdTc9c7s
JcTd9d7s	JcTd9c7s	JcTc9d7s	JcTc9c7s
JhTh9h7d	JhTh9h7c	JhTh9d7h	JhTh9c7h
JhTh9d7d	JhTh9d7c	JhTh9c7d	JhTh9c7c
JhTd9h7h	JhTc9h7h	JhTd9h7d	JhTd9h7c
JhTc9h7d	JhTc9h7c	JhTd9d7h	JhTd9c7h
JhTc9d7h	JhTc9c7h	JhTd9d7d	JhTd9d7c
JhTd9c7d	JhTd9c7c	JhTc9d7d	JhTc9d7c
JhTc9c7d	JhTc9c7c	JdTh9h7h	JcTh9h7h
JdTh9h7d	JdTh9h7c	JcTh9h7d	JcTh9h7c
JdTh9d7h	JdTh9c7h	JcTh9d7h	JcTh9c7h
JdTh9d7d	JdTh9d7c	JdTh9c7d	JdTh9c7c
JcTh9d7d	JcTh9d7c	JcTh9c7d	JcTh9c7c
JdTd9h7h	JdTc9h7h	JcTd9h7h	JcTc9h7h
JdTd9h7d	JdTd9h7c	JdTc9h7d	JdTc9h7c
JcTd9h7d	JcTd9h7c	JcTc9h7d	JcTc9h7c
JdTd9d7h	JdTd9c7h	JdTc9d7h	JdTc9c7h
JcTd9d7h	JcTd9c7h	JcTc9d7h	JcTc9c7h
JdTd9d7c	JdTd9c7d	JdTd9c7c	JdTc9d7d
JdTc9d7c	JdTc9c7d	JdTc9c7c	JcTd9d7d
JcTd9d7c	JcTd9c7d	JcTd9c7c	JcTc9d7d
JcTc9d7c	JcTc9c7d	JsTs9h6h	JsTs9d6d
JsTs9c6c	JsTh9s6h	JsTd9s6d	JsTc9s6c
JsTh9h6s	JsTd9d6s	JsTc9c6s	JhTs9s6h
JdTs9s6d	JcTs9s6c	JhTs9h6s	JdTs9d6s
JcTs9c6s	JhTh9s6s	JdTd9s6s	JcTc9s6s
JhTh9d6d	JhTh9c6c	JhTd9h6d	JhTc9h6c
JhTd9d6h	JhTc9c6h	JdTh9h6d	JcTh9h6c
JdTh9d6h	JcTh9c6h	JdTd9h6h	JcTc9h6h
JdTd9c6c	JdTc9d6c	JdTc9c6d	JcTd9d6c
JcTd9c6d	JcTc9d6d	JsTh8s8h	JsTd8s8d
JsTc8s8c	JhTs8s8h	JdTs8s8d	JcTs8s8c
JhTd8h8d	JhTc8h8c	JdTh8h8d	JcTh8h8c
JdTc8d8c	JcTd8d8c	JsTs8s7h	JsTs8s7d
JsTs8s7c	JsTs8h7s	JsTs8d7s	JsTs8c7s
JsTs8h7h	JsTs8h7d	JsTs8h7c	JsTs8d7h
JsTs8c7h	JsTs8d7d	JsTs8d7c	JsTs8c7d
JsTs8c7c	JsTh8s7s	JsTd8s7s	JsTc8s7s
JsTh8s7h	JsTh8s7d	JsTh8s7c	JsTd8s7h
JsTc8s7h	JsTd8s7d	JsTd8s7c	JsTc8s7d
JsTc8s7c	JsTh8h7s	JsTh8d7s	JsTh8c7s
JsTd8h7s	JsTc8h7s	JsTd8d7s	JsTd8c7s
JsTc8d7s	JsTc8c7s	JsTh8h7h	JsTh8h7d
JsTh8h7c	JsTh8d7h	JsTh8c7h	JsTh8d7d
JsTh8c7c	JsTd8h7h	JsTc8h7h	JsTd8h7d
JsTc8h7c	JsTd8d7h	JsTc8c7h	JsTd8d7d
JsTd8d7c	JsTd8c7d	JsTd8c7c	JsTc8d7d
JsTc8d7c	JsTc8c7d	JsTc8c7c	JhTs8s7s
JdTs8s7s	JcTs8s7s	JhTs8s7h	JhTs8s7d
JhTs8s7c	JdTs8s7h	JcTs8s7h	JdTs8s7d
JdTs8s7c	JcTs8s7d	JcTs8s7c	JhTs8h7s
JhTs8d7s	JhTs8c7s	JdTs8h7s	JcTs8h7s
JdTs8d7s	JdTs8c7s	JcTs8d7s	JcTs8c7s
JhTs8h7h	JhTs8h7d	JhTs8h7c	JhTs8d7h
JhTs8c7h	JhTs8d7d	JhTs8c7c	JdTs8h7h
JcTs8h7h	JdTs8h7d	JcTs8h7c	JdTs8d7h
JcTs8c7h	JdTs8d7d	JdTs8d7c	JdTs8c7d
JdTs8c7c	JcTs8d7d	JcTs8d7c	JcTs8c7d
JcTs8c7c	JhTh8s7s	JhTd8s7s	JhTc8s7s
JdTh8s7s	JcTh8s7s	JdTd8s7s	JdTc8s7s
JcTd8s7s	JcTc8s7s	JhTh8s7h	JhTh8s7d
JhTh8s7c	JhTd8s7h	JhTc8s7h	JhTd8s7d
JhTc8s7c	JdTh8s7h	JcTh8s7h	JdTh8s7d
JcTh8s7c	JdTd8s7h	JcTc8s7h	JdTd8s7d
JdTd8s7c	JdTc8s7d	JdTc8s7c	JcTd8s7d
JcTd8s7c	JcTc8s7d	JcTc8s7c	JhTh8h7s
JhTh8d7s	JhTh8c7s	JhTd8h7s	JhTc8h7s
JhTd8d7s	JhTc8c7s	JdTh8h7s	JcTh8h7s
JdTh8d7s	JcTh8c7s	JdTd8h7s	JcTc8h7s
JdTd8d7s	JdTd8c7s	JdTc8d7s	JdTc8c7s
JcTd8d7s	JcTd8c7s	JcTc8d7s	JcTc8c7s
JhTh8h7d	JhTh8h7c	JhTh8d7h	JhTh8c7h
JhTh8d7d	JhTh8d7c	JhTh8c7d	JhTh8c7c
JhTd8h7h	JhTc8h7h	JhTd8h7d	JhTd8h7c
JhTc8h7d	JhTc8h7c	JhTd8d7h	JhTd8c7h
JhTc8d7h	JhTc8c7h	JhTd8d7d	JhTd8d7c
JhTd8c7d	JhTd8c7c	JhTc8d7d	JhTc8d7c
JhTc8c7d	JhTc8c7c	JdTh8h7h	JcTh8h7h
JdTh8h7d	JdTh8h7c	JcTh8h7d	JcTh8h7c
JdTh8d7h	JdTh8c7h	JcTh8d7h	JcTh8c7h
JdTh8d7d	JdTh8d7c	JdTh8c7d	JdTh8c7c
JcTh8d7d	JcTh8d7c	JcTh8c7d	JcTh8c7c
JdTd8h7h	JdTc8h7h	JcTd8h7h	JcTc8h7h
JdTd8h7d	JdTd8h7c	JdTc8h7d	JdTc8h7c
JcTd8h7d	JcTd8h7c	JcTc8h7d	JcTc8h7c
JdTd8d7h	JdTd8c7h	JdTc8d7h	JdTc8c7h
JcTd8d7h	JcTd8c7h	JcTc8d7h	JcTc8c7h
JdTd8d7c	JdTd8c7d	JdTd8c7c	JdTc8d7d
JdTc8d7c	JdTc8c7d	JdTc8c7c	JcTd8d7d
JcTd8d7c	JcTd8c7d	JcTd8c7c	JcTc8d7d
JcTc8d7c	JcTc8c7d	JsTs8h6h	JsTs8d6d
JsTs8c6c	JsTh8s6h	JsTd8s6d	JsTc8s6c
JsTh8h6s	JsTd8d6s	JsTc8c6s	JhTs8s6h
JdTs8s6d	JcTs8s6c	JhTs8h6s	JdTs8d6s
JcTs8c6s	JhTh8s6s	JdTd8s6s	JcTc8s6s
JhTh8d6d	JhTh8c6c	JhTd8h6d	JhTc8h6c
JhTd8d6h	JhTc8c6h	JdTh8h6d	JcTh8h6c
JdTh8d6h	JcTh8c6h	JdTd8h6h	JcTc8h6h
JdTd8c6c	JdTc8d6c	JdTc8c6d	JcTd8d6c
JcTd8c6d	JcTc8d6d	Js9s9h8h	Js9s9d8d
Js9s9c8c	Jh9s9h8s	Jd9s9d8s	Jc9s9c8s
Jh9h9d8d	Jh9h9c8c	Jd9h9d8h	Jc9h9c8h
Jd9d9c8c	Jc9d9c8d	Js9h8s8h	Js9d8s8d
Js9c8s8c	Jh9s8s8h	Jd9s8s8d	Jc9s8s8c
Jh9d8h8d	Jh9c8h8c	Jd9h8h8d	Jc9h8h8c
Jd9c8d8c	Jc9d8d8c	Js9s8s7h	Js9s8s7d
Js9s8s7c	Js9s8h7s	Js9s8d7s	Js9s8c7s
Js9s8h7h	Js9s8h7d	Js9s8h7c	Js9s8d7h
Js9s8c7h	Js9s8d7d	Js9s8d7c	Js9s8c7d
Js9s8c7c	Js9h8s7s	Js9d8s7s	Js9c8s7s
Js9h8s7h	Js9h8s7d	Js9h8s7c	Js9d8s7h
Js9c8s7h	Js9d8s7d	Js9d8s7c	Js9c8s7d
Js9c8s7c	Js9h8h7s	Js9h8d7s	Js9h8c7s
Js9d8h7s	Js9c8h7s	Js9d8d7s	Js9d8c7s
Js9c8d7s	Js9c8c7s	Js9h8h7h	Js9h8h7d
Js9h8h7c	Js9h8d7h	Js9h8c7h	Js9h8d7d
Js9h8c7c	Js9d8h7h	Js9c8h7h	Js9d8h7d
Js9c8h7c	Js9d8d7h	Js9c8c7h	Js9d8d7d
Js9d8d7c	Js9d8c7d	Js9d8c7c	Js9c8d7d
Js9c8d7c	Js9c8c7d	Js9c8c7c	Jh9s8s7s
Jd9s8s7s	Jc9s8s7s	Jh9s8s7h	Jh9s8s7d
Jh9s8s7c	Jd9s8s7h	Jc9s8s7h	Jd9s8s7d
Jd9s8s7c	Jc9s8s7d	Jc9s8s7c	Jh9s8h7s
Jh9s8d7s	Jh9s8c7s	Jd9s8h7s	Jc9s8h7s
Jd9s8d7s	Jd9s8c7s	Jc9s8d7s	Jc9s8c7s
Jh9s8h7h	Jh9s8h7d	Jh9s8h7c	Jh9s8d7h
Jh9s8c7h	Jh9s8d7d	Jh9s8c7c	Jd9s8h7h
Jc9s8h7h	Jd9s8h7d	Jc9s8h7c	Jd9s8d7h
Jc9s8c7h	Jd9s8d7d	Jd9s8d7c	Jd9s8c7d
Jd9s8c7c	Jc9s8d7d	Jc9s8d7c	Jc9s8c7d
Jc9s8c7c	Jh9h8s7s	Jh9d8s7s	Jh9c8s7s
Jd9h8s7s	Jc9h8s7s	Jd9d8s7s	Jd9c8s7s
Jc9d8s7s	Jc9c8s7s	Jh9h8s7h	Jh9h8s7d
Jh9h8s7c	Jh9d8s7h	Jh9c8s7h	Jh9d8s7d
Jh9c8s7c	Jd9h8s7h	Jc9h8s7h	Jd9h8s7d
Jc9h8s7c	Jd9d8s7h	Jc9c8s7h	Jd9d8s7d
Jd9d8s7c	Jd9c8s7d	Jd9c8s7c	Jc9d8s7d
Jc9d8s7c	Jc9c8s7d	Jc9c8s7c	Jh9h8h7s
Jh9h8d7s	Jh9h8c7s	Jh9d8h7s	Jh9c8h7s
Jh9d8d7s	Jh9c8c7s	Jd9h8h7s	Jc9h8h7s
Jd9h8d7s	Jc9h8c7s	Jd9d8h7s	Jc9c8h7s
Jd9d8d7s	Jd9d8c7s	Jd9c8d7s	Jd9c8c7s
Jc9d8d7s	Jc9d8c7s	Jc9c8d7s	Jc9c8c7s
Jh9h8h7d	Jh9h8h7c	Jh9h8d7h	Jh9h8c7h
Jh9h8d7d	Jh9h8d7c	Jh9h8c7d	Jh9h8c7c
Jh9d8h7h	Jh9c8h7h	Jh9d8h7d	Jh9d8h7c
Jh9c8h7d	Jh9c8h7c	Jh9d8d7h	Jh9d8c7h
Jh9c8d7h	Jh9c8c7h	Jh9d8d7d	Jh9d8d7c
Jh9d8c7d	Jh9d8c7c	Jh9c8d7d	Jh9c8d7c
Jh9c8c7d	Jh9c8c7c	Jd9h8h7h	Jc9h8h7h
Jd9h8h7d	Jd9h8h7c	Jc9h8h7d	Jc9h8h7c
Jd9h8d7h	Jd9h8c7h	Jc9h8d7h	Jc9h8c7h
Jd9h8d7d	Jd9h8d7c	Jd9h8c7d	Jd9h8c7c
Jc9h8d7d	Jc9h8d7c	Jc9h8c7d	Jc9h8c7c
Jd9d8h7h	Jd9c8h7h	Jc9d8h7h	Jc9c8h7h
Jd9d8h7d	Jd9d8h7c	Jd9c8h7d	Jd9c8h7c
Jc9d8h7d	Jc9d8h7c	Jc9c8h7d	Jc9c8h7c
Jd9d8d7h	Jd9d8c7h	Jd9c8d7h	Jd9c8c7h
Jc9d8d7h	Jc9d8c7h	Jc9c8d7h	Jc9c8c7h
Jd9d8d7c	Jd9d8c7d	Jd9d8c7c	Jd9c8d7d
Jd9c8d7c	Jd9c8c7d	Jd9c8c7c	Jc9d8d7d
Jc9d8d7c	Jc9d8c7d	Jc9d8c7c	Jc9c8d7d
Jc9c8d7c	Jc9c8c7d	Js9s8h6h	Js9s8d6d
Js9s8c6c	Js9h8s6h	Js9d8s6d	Js9c8s6c
Js9h8h6s	Js9d8d6s	Js9c8c6s	Jh9s8s6h
Jd9s8s6d	Jc9s8s6c	Jh9s8h6s	Jd9s8d6s
Jc9s8c6s	Jh9h8s6s	Jd9d8s6s	Jc9c8s6s
Jh9h8d6d	Jh9h8c6c	Jh9d8h6d	Jh9c8h6c
Jh9d8d6h	Jh9c8c6h	Jd9h8h6d	Jc9h8h6c
Jd9h8d6h	Jc9h8c6h	Jd9d8h6h	Jc9c8h6h
Jd9d8c6c	Jd9c8d6c	Jd9c8c6d	Jc9d8d6c
Jc9d8c6d	Jc9c8d6d	Js9s7h6h	Js9s7d6d
Js9s7c6c	Js9h7s6h	Js9d7s6d	Js9c7s6c
Js9h7h6s	Js9d7d6s	Js9c7c6s	Jh9s7s6h
Jd9s7s6d	Jc9s7s6c	Jh9s7h6s	Jd9s7d6s
Jc9s7c6s	Jh9h7s6s	Jd9d7s6s	Jc9c7s6s
Jh9h7d6d	Jh9h7c6c	Jh9d7h6d	Jh9c7h6c
Jh9d7d6h	Jh9c7c6h	Jd9h7h6d	Jc9h7h6c
Jd9h7d6h	Jc9h7c6h	Jd9d7h6h	Jc9c7h6h
Jd9d7c6c	Jd9c7d6c	Jd9c7c6d	Jc9d7d6c
Jc9d7c6d	Jc9c7d6d	TsTh9s9h	TsTh9s9d
TsTh9s9c	TsTd9s9h	TsTc9s9h	TsTd9s9d
TsTd9s9c	TsTc9s9d	TsTc9s9c	TsTh9h9d
TsTh9h9c	TsTd9h9d	TsTc9h9c	TsTd9d9c
TsTc9d9c	ThTd9s9h	ThTc9s9h	ThTd9s9d
ThTc9s9c	TdTc9s9d	TdTc9s9c	ThTd9h9d
ThTd9h9c	ThTc9h9d	ThTc9h9c	ThTd9d9c
ThTc9d9c	TdTc9h9d	TdTc9h9c	TdTc9d9c
TsTh9s8h	TsTd9s8d	TsTc9s8c	TsTh9h8s
TsTh9d8s	TsTh9c8s	TsTd9h8s	TsTc9h8s
TsTd9d8s	TsTd9c8s	TsTc9d8s	TsTc9c8s
TsTh9d8h	TsTh9c8h	TsTd9h8d	TsTc9h8c
TsTd9c8d	TsTc9d8c	ThTd9s8h	ThTc9s8h
ThTd9s8d	ThTc9s8c	TdTc9s8d	TdTc9s8c
ThTd9h8d	ThTc9h8c	ThTd9d8h	ThTd9c8h
ThTc9d8h	ThTc9c8h	ThTd9c8d	ThTc9d8c
TdTc9h8d	TdTc9h8c	TdTc9d8c	TdTc9c8d
TsTh9s7h	TsTd9s7d	TsTc9s7c	TsTh9h7s
TsTd9d7s	TsTc9c7s	ThTd9h7d	ThTc9h7c
ThTd9d7h	ThTc9c7h	TdTc9d7c	TdTc9c7d
TsTh8s8h	TsTh8s8d	TsTh8s8c	TsTd8s8h
TsTc8s8h	TsTd8s8d	TsTd8s8c	TsTc8s8d
TsTc8s8c	TsTh8h8d	TsTh8h8c	TsTd8h8d
TsTc8h8c	TsTd8d8c	TsTc8d8c	ThTd8s8h
ThTc8s8h	ThTd8s8d	ThTc8s8c	TdTc8s8d
TdTc8s8c	ThTd8h8d	ThTd8h8c	ThTc8h8d
ThTc8h8c	ThTd8d8c	ThTc8d8c	TdTc8h8d
TdTc8h8c	TdTc8d8c	TsTh8s7h	TsTd8s7d
TsTc8s7c	TsTh8h7s	TsTd8d7s	TsTc8c7s
ThTd8h7d	ThTc8h7c	ThTd8d7h	ThTc8c7h
TdTc8d7c	TdTc8c7d	TsTh7s7h	TsTh7s7d
TsTh7s7c	TsTd7s7h	TsTc7s7h	TsTd7s7d
TsTd7s7c	TsTc7s7d	TsTc7s7c	TsTh7h7d
TsTh7h7c	TsTd7h7d	TsTc7h7c	TsTd7d7c
TsTc7d7c	ThTd7s7h	ThTc7s7h	ThTd7s7d
ThTc7s7c	TdTc7s7d	TdTc7s7c	ThTd7h7d
ThTd7h7c	ThTc7h7d	ThTc7h7c	ThTd7d7c
ThTc7d7c	TdTc7h7d	TdTc7h7c	TdTc7d7c
